chunk_id,section_id,report_id,year,chunk_index,heading,theme,start_pdf_page,end_pdf_page,word_count
R2015_S018_C037,R2015_S018,R2015,2015,37,15effektiVitet figur 1: Kommunernas kostnad per äldre som känner sig mycket trygg i särskilt boende (varje prick motsvarar en kommun) 1600000 1200000 800000 400000 20 40 60Trygghet (%),omsorgsinsatser_och_boende,80,166,979
R2015_S018_C038,R2015_S018,R2015,2015,38,15effektiVitet figur 1: Kommunernas kostnad per äldre som känner sig mycket trygg i särskilt boende (varje prick motsvarar en kommun) 1600000 1200000 800000 400000 20 40 60Trygghet (%),omsorgsinsatser_och_boende,80,166,1128
R2015_S018_C039,R2015_S018,R2015,2015,39,15effektiVitet figur 1: Kommunernas kostnad per äldre som känner sig mycket trygg i särskilt boende (varje prick motsvarar en kommun) 1600000 1200000 800000 400000 20 40 60Trygghet (%),omsorgsinsatser_och_boende,80,166,1125
R2015_S018_C040,R2015_S018,R2015,2015,40,15effektiVitet figur 1: Kommunernas kostnad per äldre som känner sig mycket trygg i särskilt boende (varje prick motsvarar en kommun) 1600000 1200000 800000 400000 20 40 60Trygghet (%),omsorgsinsatser_och_boende,80,166,1128
R2015_S018_C041,R2015_S018,R2015,2015,41,15effektiVitet figur 1: Kommunernas kostnad per äldre som känner sig mycket trygg i särskilt boende (varje prick motsvarar en kommun) 1600000 1200000 800000 400000 20 40 60Trygghet (%),omsorgsinsatser_och_boende,80,166,866
R2015_S018_C042,R2015_S018,R2015,2015,42,15effektiVitet figur 1: Kommunernas kostnad per äldre som känner sig mycket trygg i särskilt boende (varje prick motsvarar en kommun) 1600000 1200000 800000 400000 20 40 60Trygghet (%),omsorgsinsatser_och_boende,80,166,766
R2015_S018_C043,R2015_S018,R2015,2015,43,15effektiVitet figur 1: Kommunernas kostnad per äldre som känner sig mycket trygg i särskilt boende (varje prick motsvarar en kommun) 1600000 1200000 800000 400000 20 40 60Trygghet (%),omsorgsinsatser_och_boende,80,166,750
R2015_S018_C044,R2015_S018,R2015,2015,44,15effektiVitet figur 1: Kommunernas kostnad per äldre som känner sig mycket trygg i särskilt boende (varje prick motsvarar en kommun) 1600000 1200000 800000 400000 20 40 60Trygghet (%),omsorgsinsatser_och_boende,80,166,746
R2015_S018_C045,R2015_S018,R2015,2015,45,15effektiVitet figur 1: Kommunernas kostnad per äldre som känner sig mycket trygg i särskilt boende (varje prick motsvarar en kommun) 1600000 1200000 800000 400000 20 40 60Trygghet (%),omsorgsinsatser_och_boende,80,166,261
R2016_S001_C001,R2016_S001,R2016,2016,1,"vänder myndigheten det gemensamma begreppet god vård och omsorg, som utgår från bestämmelserna i",ovrigt,2,2,2
R2016_S002_C001,R2016_S002,R2016,2016,1,vänds i 3 kap.,ovrigt,3,5,169
R2016_S003_C001,R2016_S003,R2016,2016,1,"§ socialtjänstlagen (2001:453), SoL, och",ovrigt,6,6,2
R2016_S004_C001,R2016_S004,R2016,2016,1,Självmord,psykisk_halsa_ensamhet_alkohol,7,7,205
R2016_S005_C001,R2016_S005,R2016,2016,1,1975 1495 92,ovrigt,8,8,2
R2016_S006_C001,R2016_S006,R2016,2016,1,Inledning,ovrigt,9,9,433
R2016_S007_C001,R2016_S007,R2016,2016,1,D atakällor,ovrigt,10,10,2
R2016_S008_C001,R2016_S008,R2016,2016,1,Aktuell utveckling,demografi_och_aktuell_utveckling,11,11,338
R2016_S009_C001,R2016_S009,R2016,2016,1,Antal år,ovrigt,12,13,498
R2016_S010_C001,R2016_S010,R2016,2016,1,Äldres levnadsvillkor är beroende av varje lands generella levnadsstandard,ovrigt,14,14,161
R2016_S011_C001,R2016_S011,R2016,2016,1,för den äldre.,ovrigt,15,15,206
R2016_S012_C001,R2016_S012,R2016,2016,1,Självmord,psykisk_halsa_ensamhet_alkohol,16,16,464
R2016_S013_C001,R2016_S013,R2016,2016,1,Aktuell utveckling Källa: OECD.,demografi_och_aktuell_utveckling,17,17,411
R2016_S014_C001,R2016_S014,R2016,2016,1,R esurser för vård och omsorg,ovrigt,18,18,449
R2016_S015_C001,R2016_S015,R2016,2016,1,Kostnader för äldreomsorgen,personal_kompetens_och_resurser,19,19,150
R2016_S016_C001,R2016_S016,R2016,2016,1,1980 2487 23,ovrigt,20,20,510
R2016_S017_C001,R2016_S017,R2016,2016,1,S atsningen på en ökad bemanning inom äldreomsorgen,jamlikhet_och_minoritetsperspektiv,21,21,497
R2016_S018_C001,R2016_S018,R2016,2016,1,Socialtjänstens insatser,ovrigt,22,22,181
R2016_S019_C001,R2016_S019,R2016,2016,1,Vilka flyttar in på särskilt boende?,omsorgsinsatser_och_boende,23,24,526
R2016_S020_C001,R2016_S020,R2016,2016,1,Kunskapsbaserad vård och omsorg,ovrigt,25,28,866
R2016_S020_C002,R2016_S020,R2016,2016,2,Kunskapsbaserad vård och omsorg,ovrigt,25,28,263
R2016_S021_C001,R2016_S021,R2016,2016,1,Regionala skillnader i förekomst av LSS-insatser för personer äldre än 65 år,ovrigt,29,30,555
R2016_S022_C001,R2016_S022,R2016,2016,1,Kompetensutveckling av vård- och omsorgspersonal,personal_kompetens_och_resurser,31,33,858
R2016_S022_C002,R2016_S022,R2016,2016,2,Kompetensutveckling av vård- och omsorgspersonal,personal_kompetens_och_resurser,31,33,188
R2016_S023_C001,R2016_S023,R2016,2016,1,Säker vård och omsorg,ovrigt,34,37,852
R2016_S023_C002,R2016_S023,R2016,2016,2,Säker vård och omsorg,ovrigt,34,37,521
R2016_S024_C001,R2016_S024,R2016,2016,1,Trygghetslarm och larmmottagning,omsorgsinsatser_och_boende,38,38,336
R2016_S025_C001,R2016_S025,R2016,2016,1,Und ernäring,ovrigt,39,39,360
R2016_S026_C001,R2016_S026,R2016,2016,1,"5 F ördelningen av kostnaderna uppskattas till 20 procent sjukvårdskostnader, 40 procent offentlig omsorg och",kommunal_halso_och_sjukvard,40,41,741
R2016_S027_C001,R2016_S027,R2016,2016,1,Kommunal hälso- och sjukvård,kommunal_halso_och_sjukvard,42,43,564
R2016_S028_C001,R2016_S028,R2016,2016,1,En utvecklad och mer individanpassad primärvård,kommunal_halso_och_sjukvard,44,46,852
R2016_S028_C002,R2016_S028,R2016,2016,2,En utvecklad och mer individanpassad primärvård,kommunal_halso_och_sjukvard,44,46,491
R2016_S029_C001,R2016_S029,R2016,2016,1,Välfärdsteknik,digitalisering_och_valfardsteknik,47,47,445
R2016_S030_C001,R2016_S030,R2016,2016,1,A ndel utrikesfödda äldre ökar,jamlikhet_och_minoritetsperspektiv,48,48,332
R2016_S031_C001,R2016_S031,R2016,2016,1,Äldre får vänta länge på akutmottagningen,kommunal_halso_och_sjukvard,49,49,375
R2016_S032_C001,R2016_S032,R2016,2016,1,Andel utrikesfödda äldre ökar,jamlikhet_och_minoritetsperspektiv,50,50,420
R2016_S033_C001,R2016_S033,R2016,2016,1,Tillgänglig vård och omsorg,ovrigt,51,51,326
R2016_S034_C001,R2016_S034,R2016,2016,1,Äldres rätt att bo tillsammans,jamlikhet_och_minoritetsperspektiv,52,55,855
R2016_S034_C002,R2016_S034,R2016,2016,2,Äldres rätt att bo tillsammans,jamlikhet_och_minoritetsperspektiv,52,55,431
R2016_S035_C001,R2016_S035,R2016,2016,1,Databaser,ovrigt,56,60,951
R2017_S001_C001,R2017_S001,R2017,2017,1,hur myndigheten anser att god vård och omsorg ska vara: • Kunskapsbaserad. Vården och omsorgen ska baseras på bästa tillgängliga kunskap och bygga på både vetenskap och beprövad erfarenhet.,ovrigt,1,1,9
R2017_S002_C001,R2017_S002,R2017,2017,1,"specifika behov, förväntningar och integritet. Individen ska ges möjlighet att vara delaktig.",ovrigt,2,4,140
R2017_S003_C001,R2017_S003,R2017,2017,1,Äldre och alkohol,psykisk_halsa_ensamhet_alkohol,5,5,173
R2017_S004_C001,R2017_S004,R2017,2017,1,Stöd till anhöriga,ovrigt,6,6,184
R2017_S005_C001,R2017_S005,R2017,2017,1,Sammanfattning,jamlikhet_och_minoritetsperspektiv,7,7,405
R2017_S006_C001,R2017_S006,R2017,2017,1,Inledning,ovrigt,8,8,341
R2017_S007_C001,R2017_S007,R2017,2017,1,Datakällor,metod_indikatorer_och_datakallor,9,9,314
R2017_S008_C001,R2017_S008,R2017,2017,1,Aktuell utveckling,demografi_och_aktuell_utveckling,10,10,312
R2017_S009_C001,R2017_S009,R2017,2017,1,"För åren 1961–1980 är medelåldern redovisad på tio år, åren1981–2015 redovisas medelåldern på fem år.",ovrigt,11,11,324
R2017_S010_C001,R2017_S010,R2017,2017,1,Kommunal hälso- och sjukvård,kommunal_halso_och_sjukvard,12,12,432
R2017_S011_C001,R2017_S011,R2017,2017,1,Allt fler får kommunal hälso- och sjukvård,kommunal_halso_och_sjukvard,13,13,285
R2017_S012_C001,R2017_S012,R2017,2017,1,Hemsjukvård och socialtjänstinsatser,omsorgsinsatser_och_boende,14,14,409
R2017_S013_C001,R2017_S013,R2017,2017,1,Hälsofrämjande aktiviteter,brukarperspektiv_och_kvalitet,15,15,457
R2017_S014_C001,R2017_S014,R2017,2017,1,Förebygga fallolyckor,lakemedel_och_patientsakerhet,16,16,443
R2017_S015_C001,R2017_S015,R2017,2017,1,tillhandahålla tillgång till rättvisa för alla samt bygga upp effektiva och inkluderande institutioner med ansvarsutkrävande på alla nivåer och mål,ovrigt,17,17,431
R2017_S016_C001,R2017_S016,R2017,2017,1,Äldre och alkohol,psykisk_halsa_ensamhet_alkohol,18,21,882
R2017_S016_C002,R2017_S016,R2017,2017,2,Äldre och alkohol,psykisk_halsa_ensamhet_alkohol,18,21,442
R2017_S017_C001,R2017_S017,R2017,2017,1,Självmord är vanligare bland män än bland kvinnor,psykisk_halsa_ensamhet_alkohol,22,22,221
R2017_S018_C001,R2017_S018,R2017,2017,1,Olika boenden för äldre,ovrigt,23,23,431
R2017_S019_C001,R2017_S019,R2017,2017,1,Väntetiden till särskilt boende har ökat,omsorgsinsatser_och_boende,24,24,387
R2017_S020_C001,R2017_S020,R2017,2017,1,Bostadstillägg för pensionärer,ovrigt,25,26,335
R2017_S021_C001,R2017_S021,R2017,2017,1,Resurser för vård och omsorg,personal_kompetens_och_resurser,27,27,488
R2017_S022_C001,R2017_S022,R2017,2017,1,Äldreomsorgens effektivitet,ovrigt,28,28,308
R2017_S023_C001,R2017_S023,R2017,2017,1,Stora kostnader för fallskador,lakemedel_och_patientsakerhet,29,29,458
R2017_S024_C001,R2017_S024,R2017,2017,1,Nationell statistik över personal i äldreomsorgen,personal_kompetens_och_resurser,30,31,865
R2017_S024_C002,R2017_S024,R2017,2017,2,Nationell statistik över personal i äldreomsorgen,personal_kompetens_och_resurser,30,31,112
R2017_S025_C001,R2017_S025,R2017,2017,1,Kompetensförsörjningen inom vården och omsorgen om äldre – en förstudie,personal_kompetens_och_resurser,32,33,733
R2017_S026_C001,R2017_S026,R2017,2017,1,Kunskapsbaserad vård och omsorg,ovrigt,34,34,315
R2017_S027_C001,R2017_S027,R2017,2017,1,Många problem med äldres läkemedelsanvändning kvarstår,lakemedel_och_patientsakerhet,35,36,744
R2017_S028_C001,R2017_S028,R2017,2017,1,Fortsatt många äldre tar läkemedel som kan ge muntorrhet,lakemedel_och_patientsakerhet,37,38,754
R2017_S029_C001,R2017_S029,R2017,2017,1,Tandhälsa bland äldre,ovrigt,39,39,366
R2017_S030_C001,R2017_S030,R2017,2017,1,Åtgärder vid nedsatt munhälsa,munhalsa_och_tandvard,40,40,378
R2017_S031_C001,R2017_S031,R2017,2017,1,Nationella riktlinjer,ovrigt,41,43,859
R2017_S031_C002,R2017_S031,R2017,2017,2,Nationella riktlinjer,ovrigt,41,43,578
R2017_S032_C001,R2017_S032,R2017,2017,1,En lyckad kompetenssatsning,personal_kompetens_och_resurser,44,44,336
R2017_S033_C001,R2017_S033,R2017,2017,1,Flera utbildningssatsningar under 2016,ovrigt,45,45,293
R2017_S034_C001,R2017_S034,R2017,2017,1,Säker vård och omsorg,ovrigt,46,47,809
R2017_S035_C001,R2017_S035,R2017,2017,1,En utmaning att samordna insatser,jamlikhet_och_minoritetsperspektiv,48,48,391
R2017_S036_C001,R2017_S036,R2017,2017,1,Samordnad individuell plan,sammanhallen_vard_och_samverkan,49,49,433
R2017_S037_C001,R2017_S037,R2017,2017,1,Personalkontinuitet i hemtjänsten,omsorgsinsatser_och_boende,50,50,310
R2017_S038_C001,R2017_S038,R2017,2017,1,Vårdrelaterade infektioner och antibiotikaanvändning inom särskilt boende,omsorgsinsatser_och_boende,51,51,302
R2017_S039_C001,R2017_S039,R2017,2017,1,Basala hygienrutiner och klädregler omfattar fler verksamheter,ovrigt,52,52,455
R2017_S040_C001,R2017_S040,R2017,2017,1,Äldres behov tillgodoses inte alltid,ovrigt,53,56,871
R2017_S040_C002,R2017_S040,R2017,2017,2,Äldres behov tillgodoses inte alltid,ovrigt,53,56,367
R2017_S041_C001,R2017_S041,R2017,2017,1,Jämlik vård och omsorg,jamlikhet_och_minoritetsperspektiv,57,57,386
R2017_S042_C001,R2017_S042,R2017,2017,1,Minoritetsspråk i äldreomsorgen,jamlikhet_och_minoritetsperspektiv,58,58,453
R2017_S043_C001,R2017_S043,R2017,2017,1,Andelen utrikesfödda äldre ökar,jamlikhet_och_minoritetsperspektiv,59,60,516
R2017_S044_C001,R2017_S044,R2017,2017,1,Brist på kvalificerade tolkar hotar patientsäkerhet och personlig integritet,lakemedel_och_patientsakerhet,61,61,460
R2017_S045_C001,R2017_S045,R2017,2017,1,Stöd till anhöriga,ovrigt,62,62,400
R2017_S046_C001,R2017_S046,R2017,2017,1,Vägledning för anhörigstöd,ovrigt,63,63,421
R2017_S047_C001,R2017_S047,R2017,2017,1,Palliativ vård behöver bli bättre,kommunal_halso_och_sjukvard,64,64,427
R2017_S048_C001,R2017_S048,R2017,2017,1,"under samma tidsperiod, vilket framgår av figur 1. Dock kvarstår skillnaden mellan könen och kvinnor förväntas leva nästan tre år längre än män vid",jamlikhet_och_minoritetsperspektiv,65,65,455
R2017_S049_C001,R2017_S049,R2017,2017,1,Avstått läkemedel eftersom de inte haft råd,lakemedel_och_patientsakerhet,66,66,440
R2017_S050_C001,R2017_S050,R2017,2017,1,Allt vanligare med välfärdsteknik inom äldreomsorgen,digitalisering_och_valfardsteknik,67,73,929
R2017_S050_C002,R2017_S050,R2017,2017,2,Allt vanligare med välfärdsteknik inom äldreomsorgen,digitalisering_och_valfardsteknik,67,73,987
R2017_S050_C003,R2017_S050,R2017,2017,3,Allt vanligare med välfärdsteknik inom äldreomsorgen,digitalisering_och_valfardsteknik,67,73,861
R2018_S001_C001,R2018_S001,R2018,2018,1,"fattning om kvaliteten i hemtjänst och särskilt boende – Så tycker de äldre 10 VÅRD OCH OMSORG OM ÄLDRE om äldreomsorgen 2017. Den visade bland annat att många äldre inte upp- lever måltiden som en trevlig stund på dagen, vilket anknyter till mål",omsorgsinsatser_och_boende,4,4,66
R2018_S002_C001,R2018_S002,R2018,2018,1,Även avseende tandvården har Sverige starka resultat jämfört med de andra länderna – sju procent har avstått från tandvård på grund av kostnaden.,munhalsa_och_tandvard,5,6,79
R2018_S003_C001,R2018_S003,R2018,2018,1,Aktuell utveckling,demografi_och_aktuell_utveckling,7,7,226
R2018_S004_C001,R2018_S004,R2018,2018,1,Säker vård och omsorg,ovrigt,8,8,219
R2018_S005_C001,R2018_S005,R2018,2018,1,Hemlösheten ökar bland personer som är 65 år eller äldre,ovrigt,9,9,327
R2018_S006_C001,R2018_S006,R2018,2018,1,Förändringar i behandling av smärta hos äldre,ovrigt,10,10,354
R2018_S007_C001,R2018_S007,R2018,2018,1,enden.,ovrigt,11,11,382
R2018_S008_C001,R2018_S008,R2018,2018,1,Daglig tobaksrökning 8,ovrigt,12,12,251
R2018_S009_C001,R2018_S009,R2018,2018,1,Aktuell utveckling,demografi_och_aktuell_utveckling,13,14,560
R2018_S010_C001,R2018_S010,R2018,2018,1,Dagligt snusande 2,ovrigt,15,15,430
R2018_S011_C001,R2018_S011,R2018,2018,1,Riskbruk av alkohol***** 8,psykisk_halsa_ensamhet_alkohol,16,18,892
R2018_S011_C002,R2018_S011,R2018,2018,2,Riskbruk av alkohol***** 8,psykisk_halsa_ensamhet_alkohol,16,18,309
R2018_S012_C001,R2018_S012,R2018,2018,1,Fetma*** 20,ovrigt,19,20,731
R2018_S013_C001,R2018_S013,R2018,2018,1,Allt fler äldre personer vårdas på grund av alkoholmissbruk,psykisk_halsa_ensamhet_alkohol,21,26,869
R2018_S013_C002,R2018_S013,R2018,2018,2,Allt fler äldre personer vårdas på grund av alkoholmissbruk,psykisk_halsa_ensamhet_alkohol,21,26,860
R2018_S013_C003,R2018_S013,R2018,2018,3,Allt fler äldre personer vårdas på grund av alkoholmissbruk,psykisk_halsa_ensamhet_alkohol,21,26,355
R2018_S014_C001,R2018_S014,R2018,2018,1,Suicid bland äldre,psykisk_halsa_ensamhet_alkohol,27,27,342
R2018_S015_C001,R2018_S015,R2018,2018,1,Brott mot äldre behöver förebyggas och upptäckas,ovrigt,28,28,357
R2018_S016_C001,R2018_S016,R2018,2018,1,Boendesituation för äldre,ovrigt,29,30,853
R2018_S016_C002,R2018_S016,R2018,2018,2,Boendesituation för äldre,ovrigt,29,30,245
R2018_S017_C001,R2018_S017,R2018,2018,1,"nor 2016 Levnadsvanor Andel kvinnor 65–84 år Andel män 65–84 år Frukt/grönsaker ≤ 1,3 g/dag* 15",jamlikhet_och_minoritetsperspektiv,31,31,455
R2018_S018_C001,R2018_S018,R2018,2018,1,4 4 * 5 * 7 * 9 * 10 * 11 * 11 * 13 * 23 * 0 5 10 15 20 25,ovrigt,32,34,894
R2018_S018_C002,R2018_S018,R2018,2018,2,4 4 * 5 * 7 * 9 * 10 * 11 * 11 * 13 * 23 * 0 5 10 15 20 25,ovrigt,32,34,147
R2018_S019_C001,R2018_S019,R2018,2018,1,Fisk/skaldjur ≥ 2 g/vecka 42,ovrigt,35,36,711
R2018_S020_C001,R2018_S020,R2018,2018,1,Kommunal hälso- och sjukvård,kommunal_halso_och_sjukvard,37,38,738
R2018_S021_C001,R2018_S021,R2018,2018,1,"Vadstena 49,6 Borgholm 47,8 Lägst medelålder Knivsta 36,7 Knivsta 36,3 Huddinge 38 Huddinge 36,7 Botkyrka 38,1 Botkyrka 36,9 Sundbyberg 38,3 Sundbyberg",ovrigt,39,40,891
R2018_S021_C002,R2018_S021,R2018,2018,2,"Vadstena 49,6 Borgholm 47,8 Lägst medelålder Knivsta 36,7 Knivsta 36,3 Huddinge 38 Huddinge 36,7 Botkyrka 38,1 Botkyrka 36,9 Sundbyberg 38,3 Sundbyberg",ovrigt,39,40,197
R2018_S022_C001,R2018_S022,R2018,2018,1,Socialtjänstinsatser till äldre personer,omsorgsinsatser_och_boende,41,42,847
R2018_S023_C001,R2018_S023,R2018,2018,1,Sammanfattande iakttagelser,jamlikhet_och_minoritetsperspektiv,43,43,477
R2018_S024_C001,R2018_S024,R2018,2018,1,Resurser för vård och omsorg,personal_kompetens_och_resurser,44,44,427
R2018_S025_C001,R2018_S025,R2018,2018,1,Personalförsörjning,personal_kompetens_och_resurser,45,45,348
