report_id,year,heading_index,heading,source,printed_page,estimated_pdf_page,toc_pdf_page,theme
R2024,2024,55,Sammanfattande iakttagelser,toc,33,33,4,jamlikhet_och_minoritetsperspektiv
R2024,2024,56,Basundersökningens betydelse för tandvård hos äldre,toc,36,36,4,munhalsa_och_tandvard
R2024,2024,57,"äldre har digitalt stöd för fysisk träning eller aktivering ökat mest, från",toc,42,42,10,digitalisering_och_valfardsteknik
R2024,2024,58,Kommunal hälso- och sjukvård,toc,42,42,4,kommunal_halso_och_sjukvard
R2024,2024,59,Sammanfattande iakttagelser,toc,42,42,4,jamlikhet_och_minoritetsperspektiv
R2024,2024,60,Kommunal hälso- och sjukvård i olika verksamheter och boendeformer,toc,43,43,5,kommunal_halso_och_sjukvard
R2024,2024,61,Omställningen till en god och nära vård,toc,43,43,4,ovrigt
R2024,2024,62,Förebyggande åtgärder behöver pågå under hela sjukdomsförloppet,toc,48,48,5,ovrigt
R2024,2024,63,Palliativ vård,toc,50,50,5,kommunal_halso_och_sjukvard
R2024,2024,64,Säker vård och omsorg,toc,53,53,5,ovrigt
R2024,2024,65,Sammanfattande iakttagelser,toc,53,53,5,jamlikhet_och_minoritetsperspektiv
R2024,2024,66,Öka kunskap om inträffade vårdskador,toc,54,54,5,lakemedel_och_patientsakerhet
R2024,2024,67,17 Hemtjänstinsats Andel (%) Service,toc,58,58,17,omsorgsinsatser_och_boende
R2024,2024,68,Tillförlitliga och säkra system och processer,toc,61,61,5,ovrigt
R2024,2024,69,Sammanfattande iakttagelser,toc,71,71,5,jamlikhet_och_minoritetsperspektiv
R2024,2024,70,"Tillgänglig vård, tandvård och omsorg",toc,71,71,5,munhalsa_och_tandvard
R2024,2024,71,Äldre fortsätter vänta länge på landets akutmottagningar,toc,72,72,5,kommunal_halso_och_sjukvard
R2024,2024,72,Tillgänglig tandvård,toc,73,73,5,munhalsa_och_tandvard
R2024,2024,73,"eller följt av särskilt boende för äldre) efter trygghetslarm, samt hur vanliga dessa var. En person kan ha fått flera insatser. Hemtjänstinsats Andel (%) Personlig omvårdnad",toc,74,74,16,omsorgsinsatser_och_boende
R2024,2024,74,Socialtjänstinsatser för äldre personer,toc,74,74,5,omsorgsinsatser_och_boende
R2024,2024,75,Äldreomsorgens digitala utveckling,toc,86,86,5,digitalisering_och_valfardsteknik
R2024,2024,76,Resurser för vård och omsorg,toc,95,95,5,personal_kompetens_och_resurser
R2024,2024,77,Sammanfattande iakttagelser,toc,95,95,5,jamlikhet_och_minoritetsperspektiv
R2024,2024,78,Kostnader för kommunernas vård och omsorg för äldre,toc,96,96,5,personal_kompetens_och_resurser
R2024,2024,79,Personal inom vård och omsorg för äldre,toc,103,103,5,personal_kompetens_och_resurser
R2024,2024,80,Differentierade arbetsuppgifter i äldreomsorgen,toc,119,119,5,ovrigt
R2025,2025,1,även i hur många hemtjänsttagare varje omsorgskontakt ansvarar för. Antalet hemtjänsttagare per fast omsorgskontakt varierar mellan 3 och,toc,7,7,11,omsorgsinsatser_och_boende
R2025,2025,2,Samhällets utmaningar och möjligheter,toc,8,8,4,demografi_och_aktuell_utveckling
R2025,2025,3,Sammanfattning,toc,8,8,4,jamlikhet_och_minoritetsperspektiv
R2025,2025,4,"50 0-19 år 20-66 år 67-79 år 80 år och äldre Totalt -8,3 % +2,7 % +3,7 % +38 % +2,3 % 6-19 år",toc,9,9,9,ovrigt
R2025,2025,5,"Lika många nöjda som förut, men förändrade behov",toc,9,9,4,brukarperspektiv_och_kvalitet
R2025,2025,6,Minskad tillgång till korttidsboende och dagverksamhet,toc,9,9,4,omsorgsinsatser_och_boende
R2025,2025,7,79 % är nöjda med sitt äldreboende 85 % är nöjda med hemtjänsten,toc,10,10,10,omsorgsinsatser_och_boende
R2025,2025,8,"ensamhet, och 8 procent att de har allvarliga besvär. Ensamhet är vanligare bland äldre i säbo, där 16 procent upplever ensamhet ofta, jämfört med",toc,10,10,14,omsorgsinsatser_och_boende
R2025,2025,9,Fast omsorgskontakt – en viktig faktor för kontinuitet,toc,10,10,4,personal_kompetens_och_resurser
R2025,2025,10,Hemtjänstens roll efter en partners bortgång,toc,10,10,4,omsorgsinsatser_och_boende
R2025,2025,11,högre kvalitet på hemtjänsten i allmänhet. Dock varierar tillgången till en,toc,11,11,11,omsorgsinsatser_och_boende
R2025,2025,12,Olika avgifter inom äldreomsorgen,toc,11,11,4,personal_kompetens_och_resurser
R2025,2025,13,Stora regionala skillnader i äldres tillgång till tandvård,toc,11,11,4,munhalsa_och_tandvard
R2025,2025,14,Andelen äldre som får nödvändig tandvård och munhälsobedömning 26 % av kommunerna tar extra avgift för installation av trygghetslarm.,toc,12,12,12,omsorgsinsatser_och_boende
R2025,2025,15,"Tillgång till kommunal hälso- och sjukvård är stabil, men ojämnt fördelad",toc,12,12,4,kommunal_halso_och_sjukvard
R2025,2025,16,Tryggare vårdövergångar och minskade akutvårdsbehov,toc,12,12,4,sammanhallen_vard_och_samverkan
R2025,2025,17,Antibiotikabehandling i säbo och tandvård – en växande utmaning,toc,13,13,4,omsorgsinsatser_och_boende
R2025,2025,18,"på att samverkan mellan sjukhus och äldreomsorg har förbättrats, men det finns fortfarande utmaningar i att säkerställa en smidig vårdövergång.",toc,13,13,13,sammanhallen_vard_och_samverkan
R2025,2025,19,Färre undersköterskor och stora skillnader i landet,toc,14,14,4,personal_kompetens_och_resurser
R2025,2025,20,Större risk för ensamhet och psykisk ohälsa bland äldre,toc,14,14,4,psykisk_halsa_ensamhet_alkohol
R2025,2025,21,Digital delaktighet ökar – men klyftorna består,toc,15,15,4,brukarperspektiv_och_kvalitet
R2025,2025,22,Färre sjuksköterskor men stabilt antal geriatriker,toc,15,15,4,personal_kompetens_och_resurser
R2025,2025,23,"har den lägsta tätheten, med 4 439 undersköterskor per 100 000 invånare.",toc,15,15,15,personal_kompetens_och_resurser
R2025,2025,24,sällan än män.,toc,16,16,16,jamlikhet_och_minoritetsperspektiv
R2025,2025,25,Inledning,toc,17,17,4,ovrigt
R2025,2025,26,"läkemedelsautomater med 49 procent. Samtidigt saknar en fjärdedel av kommunerna helt användare av GPS-larm, trots att tekniken är tillgänglig.",toc,17,17,17,brukarperspektiv_och_kvalitet
R2025,2025,27,Läsanvisning,toc,17,17,4,ovrigt
R2025,2025,28,Rapportens upplägg,toc,17,17,4,ovrigt
R2025,2025,29,Hälften av de äldre i säbo har möjlighet att träffa läkare vid behov,toc,20,20,4,omsorgsinsatser_och_boende
R2025,2025,30,Hur bra är vården och omsorgen för äldre – fokus på kärnindikatorer,toc,20,20,4,metod_indikatorer_och_datakallor
R2025,2025,31,Två tredjedelar av de äldre har en fast läkarkontakt,toc,22,22,4,ovrigt
R2025,2025,32,Antalet oplanerade återinskrivningar bland äldre har minskat något,toc,23,23,4,ovrigt
R2025,2025,33,Färre äldre med hemsjukvård i ordinärt boende har läkemedel som bör undvikas,toc,26,26,4,omsorgsinsatser_och_boende
R2025,2025,34,Hur är äldreomsorgens krisberedskap och civilt försvar i Sverige?,toc,29,29,4,ovrigt
R2025,2025,35,Hur möter omsorgen de äldres behov?,toc,31,31,4,ovrigt
R2025,2025,36,"Många är nöjda med hemtjänst och säbo, men det finns utmaningar",toc,32,32,4,omsorgsinsatser_och_boende
R2025,2025,37,Andelen personer 80 år och äldre med hemtjänst eller säbo minskar,toc,33,33,4,omsorgsinsatser_och_boende
R2025,2025,38,Färre äldre tar del av dagverksamhet och korttidsboende,toc,34,34,4,omsorgsinsatser_och_boende
R2025,2025,39,"Kortare väntetid till säbo, men många väntar fortfarande länge",toc,35,35,4,omsorgsinsatser_och_boende
R2025,2025,40,Bristen på särskilda boenden för äldre är fortsatt stor,toc,36,36,5,ovrigt
R2025,2025,41,Äldre möter 16 olika personer i hemtjänsten på två veckor,toc,37,37,5,omsorgsinsatser_och_boende
R2025,2025,42,Även vilka tjänster som ingår i maxtaxan varierar. Till exempel tar,toc,38,38,11,ovrigt
R2025,2025,43,Fler hemtjänsttagare behöver erbjudas en fast omsorgskontakt,toc,38,38,5,omsorgsinsatser_och_boende
R2025,2025,44,Färre äldre per omsorgskontakt kan stärka känslan av kontinuitet i hemtjänsten,toc,39,39,5,omsorgsinsatser_och_boende
R2025,2025,45,Hemtjänstens roll efter en partners bortgång,toc,40,40,5,omsorgsinsatser_och_boende
R2025,2025,46,"procent av kommunerna stöd för att främja äldres digitala delaktighet, en ökning med 11 procentenheter från 2023. Av dessa kommuner erbjuder",toc,48,48,16,brukarperspektiv_och_kvalitet
R2025,2025,47,Hur möter vården de äldres behov?,toc,49,49,5,ovrigt
R2025,2025,48,Kommunal hälso- och sjukvård kräver samverkan,toc,50,50,5,sammanhallen_vard_och_samverkan
R2025,2025,49,Kommunernas roll i vård och omsorg,toc,50,50,5,sammanhallen_vard_och_samverkan
R2025,2025,50,Kommunal hälso- och sjukvård i olika verksamheter och boendeformer,toc,51,51,5,kommunal_halso_och_sjukvard
R2025,2025,51,"Förebyggande, rehabiliterande och hälsofrämjande insatser",toc,56,56,5,kommunal_halso_och_sjukvard
R2025,2025,52,Trycksårsförekomst hos äldre i kommunala verksamheter,toc,57,57,5,lakemedel_och_patientsakerhet
R2025,2025,53,Vanliga åtgärder inom kommunal hälso- och sjukvård,toc,58,58,5,kommunal_halso_och_sjukvard
R2025,2025,54,Palliativ vård inom kommunal hälso- och sjukvård,toc,60,60,5,kommunal_halso_och_sjukvard
R2025,2025,55,Färre besök på akuten bland äldre,toc,61,61,5,ovrigt
R2025,2025,56,Äldre får vänta längre tid på landets akutmottagningar,toc,62,62,5,kommunal_halso_och_sjukvard
R2025,2025,57,"geriatriker. Region Stockholm har flest geriatriker, med 249 läkare, vilket motsvarar",toc,62,62,15,kommunal_halso_och_sjukvard
R2025,2025,58,Hur möter tandvården de äldres behov?,toc,64,64,5,munhalsa_och_tandvard
R2025,2025,59,Tandvård för äldre – tillgång och framtida vårdbehov,toc,65,65,5,munhalsa_och_tandvard
R2025,2025,60,"Tillgång till kommunal hälso- och sjukvård är stabil, men ojämnt fördelad Andelen äldre som får kommunal hälso- och sjukvård har varit i stort sett oförändrad mellan 2019 och 2023. År 2023 hade totalt 341 700 personer",toc,65,65,12,kommunal_halso_och_sjukvard
R2025,2025,61,Hälsofrämjande och förebyggande insatser behöver prioriteras,toc,68,68,5,ovrigt
R2025,2025,62,Risker och utmaningar i tandvården för äldre,toc,68,68,5,munhalsa_och_tandvard
R2025,2025,63,Från egenvård till omsorg– tandvårdens roll i äldreomsorgen,toc,72,72,5,munhalsa_och_tandvard
R2025,2025,64,Hur säkerställs en trygg och säker vård och omsorg?,toc,74,74,5,ovrigt
R2025,2025,65,Utmaningar i uppföljning av vårdkvalitet,toc,74,74,5,brukarperspektiv_och_kvalitet
R2025,2025,66,Systematiskt arbete för att identifiera vårdskador,toc,75,75,5,brukarperspektiv_och_kvalitet
R2025,2025,67,Andelen vårdtagare i säbo med antibiotikabehandling ökar,toc,76,76,5,omsorgsinsatser_och_boende
R2025,2025,68,Städning och vårdhygien behöver ses som en patientsäkerhetsfråga,toc,77,77,5,lakemedel_och_patientsakerhet
R2025,2025,69,Klagomål och anmälningar ökar,toc,79,79,5,ovrigt
R2025,2025,70,Fallolyckor bland äldre måste fortsätta förebyggas,toc,81,81,5,lakemedel_och_patientsakerhet
R2025,2025,71,"Var femte pensionär använder inte internet Källa: Internetstiftelsen, Svenskar och internet 2024. Kommunernas insatser för digital delaktighet har ökat. År 2024 erbjöd",toc,82,82,16,brukarperspektiv_och_kvalitet
R2025,2025,72,Ensamhet bland äldre: en utmaning för individen och samhället,toc,88,88,5,psykisk_halsa_ensamhet_alkohol
R2025,2025,73,Hur är den psykiska hälsan hos äldre?,toc,88,88,5,psykisk_halsa_ensamhet_alkohol
R2025,2025,74,"år och äldre insatser inom den kommunala hälso- och sjukvården. De flesta får vård i det egna hemmet – 237 285 personer fick vård i ordinärt boende, varav 53 procent också hade hemtjänst. Bland personer i säbo fick",toc,91,91,12,omsorgsinsatser_och_boende
R2025,2025,75,Statsbidrag för insatser som bidrar till att motverka ofrivillig ensamhet,toc,91,91,5,psykisk_halsa_ensamhet_alkohol
R2025,2025,76,Suicid bland äldre,toc,92,92,5,psykisk_halsa_ensamhet_alkohol
R2025,2025,77,Hur påverkar kompetensen och kontinuitet de äldre?,toc,94,94,5,personal_kompetens_och_resurser
R2025,2025,78,Det finns brister i kontinuitet inom vård och omsorg för äldre,toc,95,95,6,personal_kompetens_och_resurser
R2025,2025,79,Kompetens inom patientsäkerhet är en förutsättning för säker och hållbar hälso- och sjukvård,toc,95,95,5,kommunal_halso_och_sjukvard
R2025,2025,80,Statsbidrag till kommuner för att minska andelen timanställningar,toc,96,96,6,jamlikhet_och_minoritetsperspektiv
R2025,2025,81,Fler behöver välja yrket undersköterska,toc,97,97,6,personal_kompetens_och_resurser
R2025,2025,82,Färre sjuksköterskor men stabilt antal geriatriker,toc,99,99,6,personal_kompetens_och_resurser
R2025,2025,83,"per 100 000 invånare 65 år och äldre – den högsta tätheten i landet. Dalarnas och Östergötlands län har också en relativt hög täthet, med 26 läkare per",toc,100,100,15,kommunal_halso_och_sjukvard
R2025,2025,84,Fler delar upp arbetsuppgifter i äldreomsorgen – men utvärderingar saknas,toc,105,105,6,ovrigt
R2025,2025,85,Personalens språkkunskaper och dessas betydelse för vård- och omsorgskvaliteten,toc,106,106,6,brukarperspektiv_och_kvalitet
R2025,2025,86,Fler undersköterskor – fler äldre upplever att personalen har rätt kompetens,toc,108,108,6,personal_kompetens_och_resurser
R2025,2025,87,Fler undersköterskor – fler äldre upplever att personalen har tillräckligt med tid,toc,110,110,6,personal_kompetens_och_resurser
R2025,2025,88,Hur samordnas vård och omsorg för äldre?,toc,112,112,6,ovrigt
R2025,2025,89,Bättre samverkan krävs för en tryggare vård och omsorg,toc,113,113,6,sammanhallen_vard_och_samverkan
R2025,2025,90,Samverkan för tryggare utskrivning av äldre,toc,114,114,6,sammanhallen_vard_och_samverkan
R2025,2025,91,Utvecklingen av äldres läkemedelsanvändning,toc,114,114,6,lakemedel_och_patientsakerhet
R2025,2025,92,Tio eller fler läkemedel minskade inom äldreomsorgen 2024,toc,116,116,6,lakemedel_och_patientsakerhet
R2025,2025,93,Läkemedelsanvändning hos äldre som får insatser enligt LSS,toc,119,119,6,lakemedel_och_patientsakerhet
R2025,2025,94,Ny socialtjänstlag 2025 – en mer förebyggande och tillgänglig socialtjänst,toc,122,122,6,ovrigt
R2025,2025,95,Vilka främjande och förebyggande åtgärder erbjuds?,toc,122,122,6,ovrigt
R2025,2025,96,Förebyggande insatser för äldres hälsa och välbefinnande,toc,123,123,6,ovrigt
R2025,2025,97,Varje dag räknas: Nationell demensstrategi 2025–2028,toc,124,124,6,ovrigt
R2025,2025,98,Levnadsvanor och deras roll i att förebygga demenssjukdomar,toc,125,125,6,ovrigt
R2025,2025,99,Skillnader i möjligheter till utevistelse på särskilda boenden för äldre .,toc,126,126,6,ovrigt
R2025,2025,100,Hur påverkar digitalisering och välfärdsteknik äldreomsorgen?,toc,128,128,6,digitalisering_och_valfardsteknik
R2025,2025,101,Ålderism kan förstärkas genom artificiell intelligens,toc,129,129,6,digitalisering_och_valfardsteknik
R2025,2025,102,Var femte pensionär använder inte internet,toc,129,129,6,digitalisering_och_valfardsteknik
R2025,2025,103,Insatser för att minska digitalt utanförskap,toc,131,131,6,digitalisering_och_valfardsteknik
R2025,2025,104,Ojämlik digital utveckling i kommunerna,toc,132,132,6,jamlikhet_och_minoritetsperspektiv
R2025,2025,105,Äldreomsorgens digitala utveckling,toc,133,133,6,digitalisering_och_valfardsteknik
R2025,2025,106,Digitalisering kan bidra till effektivare arbetssätt,toc,135,135,6,digitalisering_och_valfardsteknik
R2025,2025,107,Framtidsutsikter,toc,136,136,6,ovrigt
R2025,2025,108,Hur mycket kostar vård och omsorg för äldre?,toc,138,138,6,ovrigt
R2025,2025,109,Kommunernas kostnader för vård och omsorg för äldre ökar,toc,138,138,6,personal_kompetens_och_resurser
R2025,2025,110,Kommunernas avgifter enligt socialtjänstlagen SoL,toc,146,146,6,personal_kompetens_och_resurser
R2025,2025,111,Datakällor,toc,155,155,7,metod_indikatorer_och_datakallor
R2025,2025,112,Definitioner och koder,toc,155,155,7,ovrigt
R2025,2025,113,Studiegrupp,toc,156,156,7,ovrigt
R2025,2025,114,Beräkningar,toc,157,157,7,ovrigt
R2025,2025,115,Uppföljning,toc,157,157,7,ovrigt
R2025,2025,116,Läkemedel som ökat mest i användning,toc,160,160,7,lakemedel_och_patientsakerhet
R2025,2025,117,Läkemedel som minskat mest i användning,toc,163,163,7,lakemedel_och_patientsakerhet
